議員名,単語A,単語B,共起回数
上川あや,同性,禁止,6
上川あや,同性,管理者,4
上川あや,同性,調査,4
上川あや,同性,責務,3
上川あや,同性,配慮,2
上川あや,多様性,平等,3
上川あや,多様性,管理者,2
上川あや,差別,平等,2
上川あや,差別,調査,2
上川あや,平等,性自認,3
上川あや,平等,指向,3
上川あや,平等,禁止,7
上川あや,平等,管理者,4
上川あや,平等,調査,3
上川あや,平等,責務,2
上川あや,平等,選定,2
上川あや,性別,条例,2
上川あや,性自認,管理者,4
上川あや,性自認,配慮,2
上川あや,指向,管理者,4
上川あや,指向,配慮,2
上川あや,条例,管理者,5
上川あや,条例,調査,4
上川あや,条例,選定,2
上川あや,条例,配慮,3
上川あや,禁止,管理者,5
上川あや,禁止,調査,4
上川あや,禁止,責務,3
上川あや,禁止,選定,2
上川あや,禁止,配慮,2
上川あや,管理者,調査,3
上川あや,管理者,責務,4
上川あや,管理者,選定,3
上川あや,管理者,配慮,2
上川あや,調査,責務,2
上川あや,調査,配慮,2
上川あや,責務,選定,2
上川あや,責務,配慮,2
上川あや,あや,上川,2
上川あや,条例,直営,2
上川あや,ガス,収蔵,3
上川あや,ガス,書庫,2
上川あや,ガス,消火,3
上川あや,ガス,美術品,2
上川あや,ガス,美術館,3
上川あや,ガス,設備,3
上川あや,ガス,防火,2
上川あや,保管,保管場所,2
上川あや,保管,収蔵,2
上川あや,保管,同文,2
上川あや,保管,書庫,2
上川あや,保管,美術品,3
上川あや,保管場所,美術品,2
上川あや,共有,収蔵,2
上川あや,共有,美術館,2
上川あや,共有,財産,2
上川あや,収蔵,同文,3
上川あや,収蔵,書庫,5
上川あや,収蔵,消火,3
上川あや,収蔵,美術品,3
上川あや,収蔵,美術館,4
上川あや,収蔵,設備,3
上川あや,収蔵,財産,2
上川あや,収蔵,防火,3
上川あや,同文,書庫,3
上川あや,同文,美術品,2
上川あや,同文,防火,2
上川あや,書庫,消火,2
上川あや,書庫,美術品,3
上川あや,書庫,美術館,5
上川あや,書庫,設備,2
上川あや,書庫,防火,2
上川あや,消火,美術品,2
上川あや,消火,美術館,3
上川あや,消火,設備,4
上川あや,消火,防火,2
上川あや,美術品,美術館,3
上川あや,美術品,設備,2
上川あや,美術品,防火,2
上川あや,美術館,設備,3
上川あや,美術館,防火,2
上川あや,設備,防火,2
上川あや,全焼,文書,2
上川あや,宇奈根,考古,2
上川あや,宇奈根,資料室,2
上川あや,考古,資料室,2
上川あや,ポンプ,停電,2
上川あや,ポンプ,収蔵,3
上川あや,ポンプ,地下,2
上川あや,ポンプ,水没,3
上川あや,ポンプ,湧水,2
上川あや,ポンプ,資料館,2
上川あや,ポンプ,郷土,2
上川あや,メートル,収蔵,2
上川あや,メートル,浸水,2
上川あや,停電,収蔵,3
上川あや,停電,地下,2
上川あや,停電,対処,2
上川あや,停電,水没,3
上川あや,停電,湧水,2
上川あや,停電,焼き刃,2
上川あや,停電,資料館,2
上川あや,停電,郷土,2
上川あや,収蔵,地下,2
上川あや,収蔵,対処,3
上川あや,収蔵,水没,4
上川あや,収蔵,浸水,2
上川あや,収蔵,湧水,2
上川あや,収蔵,焼き刃,2
上川あや,収蔵,資料館,3
上川あや,収蔵,郷土,3
上川あや,地下,水没,2
上川あや,地下,湧水,2
上川あや,地下,資料館,2
上川あや,地下,郷土,2
上川あや,対処,小手先,2
上川あや,対処,水没,2
上川あや,対処,焼き刃,2
上川あや,対処,資料館,2
上川あや,対処,郷土,3
上川あや,水没,湧水,2
上川あや,水没,焼き刃,2
上川あや,水没,資料館,2
上川あや,水没,郷土,2
上川あや,湧水,資料館,2
上川あや,湧水,郷土,2
上川あや,資料館,郷土,3
上川あや,ウェブ,ホームページ,2
上川あや,ホームページ,事務処理,3
上川あや,点検,閲覧,3
上川あや,ネット,ホームページ,2
上川あや,マスキング,点検,2
上川あや,マスキング,閲覧,2
上川あや,点検,通常,2
上川あや,ごみ,分担金,2
上川あや,ごみ,同区,2
上川あや,ごみ,環境,2
上川あや,ごみ,資源,4
上川あや,ごみ,足立区,2
上川あや,分担金,資源,2
上川あや,同区,環境,2
上川あや,同区,資源,2
上川あや,同区,足立区,2
上川あや,環境,資源,2
上川あや,環境,足立区,2
上川あや,資源,足立区,3
上川あや,お金,再資源化,2
上川あや,お金,取り出し,2
上川あや,お金,負担,2
上川あや,お金,資源,2
上川あや,ごみ,再資源化,2
上川あや,再資源化,取り出し,2
上川あや,再資源化,資源,3
上川あや,取り出し,資源,2
上川あや,ごみ,不燃塵,2
上川あや,ごみ,埋め立て,2
上川あや,不燃塵,処分場,2
上川あや,不燃塵,埋め立て,3
上川あや,不燃塵,最終,2
上川あや,不燃塵,資源,3
上川あや,処分場,埋め立て,2
上川あや,処分場,最終,2
上川あや,処分場,資源,2
上川あや,埋め立て,最終,2
上川あや,埋め立て,資源,3
上川あや,最終,資源,2
上川あや,不燃塵,全量,2
上川あや,不燃塵,再資源化,2
上川あや,不燃塵,足立区,2
上川あや,全量,再資源化,2
上川あや,全量,埋め立て,2
上川あや,全量,資源,2
上川あや,全量,足立区,2
上川あや,再資源化,埋め立て,2
上川あや,再資源化,足立区,2
上川あや,埋め立て,足立区,2
上川あや,東京,足立区,2
上川あや,お金,費用,2
上川あや,オストメイト,基準額,4
上川あや,オストメイト,尿路,2
上川あや,オストメイト,消化器,2
上川あや,オストメイト,生活用,3
上川あや,オストメイト,給付,3
上川あや,オストメイト,装具,4
上川あや,オストメイト,障害者,2
上川あや,基準額,尿路,3
上川あや,基準額,消化器,3
上川あや,基準額,生活用,4
上川あや,基準額,給付,4
上川あや,基準額,装具,5
上川あや,基準額,障害者,3
上川あや,尿路,消化器,3
上川あや,尿路,生活用,2
上川あや,尿路,給付,2
上川あや,尿路,装具,3
上川あや,尿路,障害者,2
上川あや,後遺,障害者,2
上川あや,消化器,生活用,2
上川あや,消化器,給付,2
上川あや,消化器,装具,3
上川あや,消化器,障害者,2
上川あや,生活用,給付,4
上川あや,生活用,装具,4
上川あや,生活用,障害者,3
上川あや,給付,装具,4
上川あや,給付,障害者,3
上川あや,装具,障害者,3
上川あや,障害,障害者,3
上川あや,アンケート,障害者,2
上川あや,基準額,増額,2
上川あや,基準額,引き上げ,2
上川あや,基準額,新宿区,2
上川あや,基準額,調査,2
上川あや,増額,尿路,2
上川あや,増額,新宿区,2
上川あや,増額,消化器,2
上川あや,増額,装具,2
上川あや,実態調査,調査,2
上川あや,尿路,新宿区,2
上川あや,引き上げ,生活用,2
上川あや,引き上げ,給付,2
上川あや,引き上げ,装具,2
上川あや,引き上げ,障害者,2
上川あや,新宿区,消化器,2
上川あや,新宿区,装具,2
上川あや,オストミー,協会,2
上川あや,オストミー,基準額,2
上川あや,協会,基準額,2
上川あや,協会,日本,2
上川あや,整理,調査,2
上川あや,日本,調査,2
上川あや,オストメイト,予算,2
上川あや,予算,基準額,2
上川あや,予算,装具,2
上川あや,ガイドライン,改定,2
上川あや,一昨年,奈良県大和郡山市,2
上川あや,一昨年,女性,2
上川あや,一昨年,管理者,3
上川あや,一昨年,踏切,2
上川あや,一昨年,道路,2
上川あや,奈良県大和郡山市,女性,2
上川あや,奈良県大和郡山市,管理者,2
上川あや,奈良県大和郡山市,踏切,2
上川あや,奈良県大和郡山市,道路,2
上川あや,女性,男性,2
上川あや,女性,管理者,2
上川あや,女性,踏切,2
上川あや,女性,道路,2
上川あや,管理者,踏切,3
上川あや,管理者,道路,4
上川あや,踏切,道路,6
上川あや,ブロック,敷設,2
上川あや,ブロック,踏切,2
上川あや,ブロック,道路,2
上川あや,交差,踏切,3
上川あや,交差,道路,3
上川あや,交差,鉄道,2
上川あや,区道,踏切,2
上川あや,区道,道路,4
上川あや,占用,道路,3
上川あや,敷設,踏切,2
上川あや,敷設,道路,2
上川あや,踏切,鉄道,2
上川あや,道路,鉄道,2
上川あや,リスク,優先順位,2
上川あや,形状,管理者,2
上川あや,形状,視覚障害者,2
上川あや,形状,踏切,2
上川あや,形状,道路,2
上川あや,環境,視覚障害者,2
上川あや,管理者,視覚障害者,2
上川あや,視覚障害者,踏切,2
上川あや,視覚障害者,道路,2
上川あや,安全,道路,2
上川あや,ブロック,点字,2
上川あや,一昨年,視覚障害者,2
上川あや,大部分,道路,2
上川あや,安全確保,視覚障害者,3
上川あや,安全確保,道路,2
上川あや,うそ,図書室,2
上川あや,うそ,図書館,2
上川あや,うそ,所蔵,2
上川あや,うそ,松沢,2
上川あや,うそ,漫画,2
上川あや,一昨年,予算,2
上川あや,一昨年,図書館,2
上川あや,区外,図書室,2
上川あや,区外,松沢,2
上川あや,図書室,図書館,4
上川あや,図書室,所蔵,3
上川あや,図書室,松沢,4
上川あや,図書室,漫画,4
上川あや,図書館,松沢,4
上川あや,所蔵,松沢,3
上川あや,松沢,漫画,4
上川あや,受け付け,図書館,2
上川あや,受け付け,所蔵,2
上川あや,ばらつき,リクエスト,2
上川あや,ばらつき,友人,2
上川あや,ばらつき,図書,2
上川あや,ばらつき,図書室,2
上川あや,ばらつき,図書館,2
上川あや,ばらつき,松沢,2
上川あや,ばらつき,漫画,2
上川あや,リクエスト,友人,3
上川あや,リクエスト,図書室,3
上川あや,リクエスト,松沢,3
上川あや,友人,図書,2
上川あや,友人,図書室,3
上川あや,友人,図書館,3
上川あや,友人,松沢,3
上川あや,友人,漫画,3
上川あや,友人,相互,2
上川あや,友人,相談,3
上川あや,友人,貸借,2
上川あや,図書,図書室,2
上川あや,図書,松沢,2
上川あや,図書室,相互,2
上川あや,図書室,相談,2
上川あや,図書室,貸借,2
上川あや,松沢,相互,2
上川あや,松沢,相談,2
上川あや,松沢,貸借,2
上川あや,相互,相談,2
上川あや,相談,貸借,2
上川あや,リクエスト,連絡,2
上川あや,友人,所蔵,2
上川あや,友人,連絡,2
上川あや,図書室,連絡,2
上川あや,図書館,連絡,2
上川あや,所蔵,連絡,2
上川あや,松沢,連絡,2
上川あや,漫画,連絡,2
上川あや,リクエスト,貸し出し,2
上川あや,図書館,貸し出し,2
上川あや,相談,貸し出し,2
上川あや,相談,連絡,2
上川あや,図書館,広報,2
上川あや,レインボー,予算,3
上川あや,予算,会計,3
上川あや,予算,賛成,3
上川あや,占用,指導,2
上川あや,占用,申請,3
上川あや,占用,許可,3
上川あや,指導,申請,2
上川あや,指導,許可,2
上川あや,申請,許可,3
上川あや,占用,看板,2
上川あや,収入,税外,2
上川あや,物件,看板,2
上川あや,物件,道路,2
上川あや,申請,看板,2
上川あや,看板,許可,2
上川あや,看板,道路,2
上川あや,区道,物件,2
上川あや,予算,放置,2
上川あや,占用,安全,2
上川あや,安全,調査,4
上川あや,指導,撤去,2
上川あや,指導,放置,2
上川あや,指導,目視,2
上川あや,指導,看板,2
上川あや,指導,調査,2
上川あや,放置,目視,2
上川あや,放置,看板,2
上川あや,放置,調査,3
上川あや,目視,看板,2
上川あや,目視,調査,2
上川あや,看板,調査,2
上川あや,ランク,指導,2
上川あや,ランク,道路,2
上川あや,指導,道路,2
上川あや,区道,看板,2
上川あや,物件,違法,2
上川あや,道路,違法,2
上川あや,安全,点検,4
上川あや,安全,震災,2
上川あや,条例,点検,3
上川あや,点検,管理者,4
上川あや,点検,違法,2
上川あや,点検,震災,2
上川あや,がん,レンタル,2
上川あや,介護,末期癌,2
上川あや,介護,病院,2
上川あや,介護,訪問,2
上川あや,低温,冷凍庫,2
上川あや,低温,売却,3
上川あや,低温,廃棄,3
上川あや,低温,譲渡,2
上川あや,冷凍庫,売却,2
上川あや,冷凍庫,廃棄,2
上川あや,冷凍庫,譲渡,2
上川あや,売却,廃棄,3
上川あや,売却,譲渡,2
上川あや,廃棄,譲渡,2
上川あや,末期癌,訪問,2
上川あや,カップル,ホームページ,2
上川あや,カップル,住民票,2
上川あや,スケジュール,区長,2
上川あや,ホームページ,広報,8
上川あや,事実婚,住民票,2
上川あや,住民票,同性,2
上川あや,区長,指示,2
上川あや,子育て,後発,2
上川あや,事務,職員,2
上川あや,会計,低温,2
上川あや,会計,処分,2
上川あや,会計,収入,2
上川あや,会計,売却,2
上川あや,会計,廃棄,2
上川あや,会計,物品,2
上川あや,会計,規則,2
上川あや,会計,財産,2
上川あや,低温,処分,2
上川あや,低温,収入,2
上川あや,低温,物品,2
上川あや,低温,規則,2
上川あや,低温,財産,2
上川あや,備品,廃棄,2
上川あや,備品,職員,3
上川あや,備品,負担,2
上川あや,処分,収入,2
上川あや,処分,売却,2
上川あや,処分,廃棄,2
上川あや,処分,物品,2
上川あや,処分,規則,2
上川あや,処分,財産,2
上川あや,収入,売却,2
上川あや,収入,廃棄,2
上川あや,収入,物品,2
上川あや,収入,規則,2
上川あや,収入,財産,2
上川あや,売却,物品,2
上川あや,売却,規則,2
上川あや,売却,財産,2
上川あや,子育て,職員,2
上川あや,廃棄,物品,2
上川あや,廃棄,職員,2
上川あや,廃棄,規則,2
上川あや,廃棄,負担,2
上川あや,廃棄,財産,2
上川あや,物品,規則,2
上川あや,物品,財産,2
上川あや,管理者,職員,5
上川あや,管理者,財産,2
上川あや,職員,負担,3
上川あや,規則,財産,2
